,Unnamed: 0,News,Original Label,Prediction
2285,2285,"[CLS] Piloto se irrita com deputado : "" Se nós somos obrigados a passar por uma revista, imagina só um "" Zé Ruela "" desses "". O deputado Celso Russumanno ( PRB ) passou por uma saia justa no aeroporto JK, no Distrito Federal. ( 11 / 10 ) Russomano recusou a passar sua bagagem pelo raio - x de mão alegando ser um deputado e seguiu caminhando rumo ao avião em que embarcaria. Após uma discussão, funcionários da empresa tiveram que acionar dois policiais federais para retirar o "" doutor "" do avião. Os outros passageiros do voo tiveram que esperar quase 1 [SEP]",0,0
2286,2286,"[CLS] Nem o cavalo suportou Paula Fernandes? Cantora leva mordida na barriga ao acariciar o animal. A cantora Paula Fernandes levou um susto na manhã de hoje ( 15 ). Paula estava em sua fazenda ( em Minas Gerais ) quando levou uma mordida na barriga enquanto acariciava seu cavalo. Um vídeo compartilhado no Instagram mostra a artista fazendo carinho no animal e sendo surpreendida. Dizem as "" más línguas "" que a cantora tem fama de ser um pouco "" antipática ""... será que o cavalo concorda com isso? Assustada, ela grita. Na [SEP]",0,0
2287,2287,"[CLS] Empresas investem em treinamentos de funcionários e dão "" cursinho "" para fugir da Polícia Federal.. Isso é Brasil! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
2288,2288,[CLS] PEC do Teto ao vivo : Começa o quebra - pau no senado. Começou no senado a votação da PEC do Teto em segundo turno. Renan está com pressa e quer votar a toque de caixa. Assista ao vivo : [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
2297,2297,"[CLS] Deputado corre em torno do Congresso para "" expulsar Satanás "". O parlamentar Cabo Daciolo ( PTdoB / RJ ) é popular por seus discursos exagerados, sempre misturando religião com política. O ex - bombeiro militar e pai de três filhos é filiado ao PTdoB. Sua postura no Congresso se assemelha mais a um pastor evangélico do que a um deputado federal. Ele usa a tribuna para pregar e não para defender políticas públicas. A última "" doidice "" de Daciolo, que foi registrada em vídeo pelo próprio parlamentar, são as "" 7 voltas no Congresso para expuls [SEP]",0,0
2298,2298,"[CLS] Reforma trabalhista rural : "" Jornada diária de 12 horas ( 7 dias por semana ) e salário pago com "" casa e comida "".. A Câmara dos Deputados, com apoio do governo, estuda algumas mudanças nas leis do trabalho daqueles que exercem suas funções no meio rural. A proposta poderá autorizar que as empresas não paguem seus funcionários com salário e sim com uma "" remuneração de qualquer espécie "" exemplos : oferecer moradia e alimentação, além de poderem trabalhar até 12 horas por dia. "" É uma proposta perversa e escravagista "", diz o coordenador da bancada rural do PT. A maior preocupação dos [SEP]",0,0
2299,2299,"[CLS] Eduardo Cunha, o novo aliado do PT, legisla em causa própria e adia sua cassação.. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
2301,2301,"[CLS] Mãe do cantor Victor revelou que Poliana "" estava nervosa, quebrou coisas e se jogou no chão "". Mesmo após mudar sua versão e soltar uma nota nas redes sociais, a esposa do cantor Victor Chaves ainda não retirou a queixa contra o marido. A Delegacia da Mulher de Belo Horizonte, responsável por conduzir o caso, continuará as investigações, fator esse que não depende da representação de Poliana. Explicando : Caso ela retire a queixa, a polícia ainda poderá continuar apurando se houve crime contra a mulher. O exame de corpo delito, que foi realizado ontem ( 25 ), já [SEP]",0,0
2302,2302,"[CLS] Danilo se manifesta após Dilma sacrificar cão labrador : "" O justo cuida dos animais. O coração dos perversos é cruel "". Após a notícia de que o cão labrador "" nego "" ( que pertencia a ex - presidente Dilma ) teria sido sacrificado, o apresentador fez uma postagem nas redes sociais. Uma informação oficial da Presidência da República relatou que o sacrifício do animal foi confirmado e explicou que o cão sofria de mielopatia degenerativa canina. Danilo Gentili fez um post falando sobre o assunto : "" A indiferença de alguém perante o sofrimento de um ser considerado inferior não me convence que [SEP]",0,0
2303,2303,"[CLS] Francês que perdeu a medalha de ouro não conversa com brasileiro campeão. Thiago Braz conquistou um título inédito para o Brasil no salto com vara. Thiago é jovem ( tem apenas 22 anos ) e demonstrou ser humilde, focado e esbanjou simpatia. O brasileiro participou de um confronto direto com o francês Renaud Lavillenie, que foi medalhista de prata. Braz revelou que o francês não conversa com ele desde o ano passado. "" Tem um ano mais ou menos que o Renaud não fala comigo. Não sei o que houve. Aconteceu depois que troquei meu treinador. Realmente eu não entendo "" [SEP]",0,0
2304,2304,"[CLS] Vin Diesel tupiniquim mentiu ao vivo ( na Globo News ) e foi desmascarado pela governadora de Roraima. O MINISTÉRIO DA JUSTIÇA EMITIU UMA NOTA E CONFIRMOU QUE A AJUDA FOI NEGADA [... ] PORÉM FOI LIBERADA UMA VERBA DE 13 MILHÕES. Durante a transmissão ao vivo feita pelo canal Globo News, o ministro da Justiça Alexandre de Moraes disse que a governadora de Roraima [SEP]",0,0
2305,2305,"[CLS] Dirceu convoca militância para o "" dia da revolta "". O condenado José Dirceu conclamou os petistas para criar uma "" algazarra generalizada "" no próximo dia 24. O ex - ministro disse que o julgamento de Lula no Tribunal de 2a instância será o "" dia da revolta "". Através de mensagens, ele afirmou que "" é hora de agir e não de falar "". Dirceu também sugeriu que os petistas transformem suas energias "" em fúria, revolta, indignação e ódio "" e chamou o julgamento de Lula de "" fraude jurídica "". Em 2016, Dirceu foi condenado ( [SEP]",0,0
2308,2308,"[CLS] Lula, Dilma e FHC aparecem na lista de Janot e serão investigados. Detalhe : eles não têm foro!. FHC, Lula e Dilma foram citados na lista do PGR, Rodrigo Janot. Os casos serão investigados por instâncias inferiores [... ] aquelas onde os juízes são concursados e a "" coisa "" realmente funciona! Os 3 ex - presidentes não possuem foro privilegiado. Luiz Inácio Lula da Silva é alvo em cinco petições. Além do petista, também são citados o irmão ( Frei Chico ) e o filho de Lula ( Luis Cláudio ). [SEP]",0,0
2309,2309,"[CLS] GOVERNO : Rombo nos fundos de pensão de estatais já supera os R $ 46 bilhões em 2015. A má gestão dos recursos dos fundos de pensão estatais é responsável por um déficit que já superou os R $ 46 bilhões apenas em 2015. Para se ter uma ideia do tamanho do rombo nos fundos Postalis, dos Correios, Petros, da Petrobras, Funcef, da Caixa Econômica Federal, e Previ, do Banco do Brasil, até o terceiro trimestre do ano passado o déficit de todo o sistema era de R $ 60, 9 bilhões, segundo dados da Super [SEP]",0,0
2310,2310,"[CLS] Prefeitura de SP confirma que carro de Dória não estacionou em local proibido.. A Assessoria de Comunicação da Prefeitura de São Paulo informou que o veículo do Prefeito João Dória não estava parado em local proibido na noite da última sexta - feira ( 6 ) O local havia sido reservado pela CET para que o carro de Dória e outros veículos oficiais ficassem estacionados durante o evento, uma operação de segurança pública. A gestão informou que a faixa da direita estava interditada e, além do carro do prefeito, havia outras 5 viaturas da PM e um guincho da CET. O Código de [SEP]",0,0
2311,2311,"[CLS] Temer leva comitiva de 27 países para jantar em churrascaria.. Estavam presentes ministros do governo brasileiro, embaixadores, puxa - sacos, enfim, uma turma bem grande. A intenção principal do governo era afastar o "" fantasma da carne podre "", descoberto recentemente por uma mega operação da Polícia Federal. Tudo estaria dentro dos conformes se não fosse um detalhe curioso revelado pelos funcionários do restaurante : "" A carne de vaca servida no local era originária da Argentina, do Uruguai e da Austrália "" O presidente comeu carne bovina e frango e "" lascou "" uma caipirinha para [SEP]",0,0
2316,2316,"[CLS] Michel Temer propõe fim do carnaval por 20 anos, PEC dos gastos. Michel Temer afirmou que não deve haver gastos com aparatos supérfluos sem pensarprimeiramente na educação do Brasil. A medida pretende cancelar o carnaval de2018. Em nota Michel Temer afirmou : Um país que verdadeiramente mergulha em rigidezestrutural não possui um momento e um motivo adequado para gastos carnavalescos, além de gerar inúmeras consequências temos que pensar primeiramente em nossasnecessidades principais. Ninguém esta autorizado para realizar financiamentos com oscarnavais, principalmente os Prefeitos das Cidades, o calendário trabalhistacont [SEP]",0,0
2318,2318,"[CLS] Atriz global se levanta dentro de avião, defende Sérgio Moro e é ovacionada. Atriz Global define LULA em cinco palavras ( entrevista na rádio Jovem Pan ouça ). O fato aconteceu no final de 2017, durante um voo do RJ para Curitiba. A consagrada atriz Rosamaria Murtinho estava a caminho da capital paranaense para apresentar uma peça de teatro chamada "" Doroteia "". Minutos antes de desembarcar da aeronave, a global decidiu dar uma "" palavrinha "" com os outros passageiros. Ela se levantou, aumentou o tom de voz e pediu um minuto de atenção a todos : "" As coisas [SEP]",0,0
2319,2319,"[CLS] Danilo Gentili : "" Lula pedir prisão de Sérgio Moro é igual o Coringa pedir a prisão do Batman "".. "" O Lula quer prender o Moro "" essa é a piada do dia, disse Gentili. Danilo ironizou o ex - presidente petista e disse que "" esse negócio de juiz investigar criminoso tem que acabar "" "" Onde nós vamos para desse jeito? "" questionou o apresentador. O apresentador levantou altos risos da platéia ao comparar o ex - presidente com o Coringa : "" Lula pedir prisão de Sérgio Moro é igual o Coringa pedir a prisão do Batman "" [SEP]",0,0
2321,2321,"[CLS] Estádio do Manchester City ( na Inglaterra ) é evacuado às pressas.. Nenhuma explicação oficial foi dada para a evacuação, mas há um relato de "" estado de emergência "". Um porta - voz do clube disse : "" A evacuação terminou e o estádio agora está seguro "" O gerente de mídia social do clube tuitou ( abaixo ) para dizer que todos tinham retornado "" com segurança "" ao estádio. A informação é do jornal The Sun. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
2322,2322,"[CLS] Após dizer que inventou o hambúrguer, Coreia do Norte anuncia cura da Aids, câncer e ebola. A Coréia do Norte anunciou hoje ( 26 ) que descobriu uma nova droga capaz de curar não só a Aids, mas também o vírus ebola e o câncer. ( Independent ) O anúncio da "" cura milagrosa "" foi divulgado na TV estatal KCNA ( Korean Central News Agency ) e consiste em um medicamento derivado do ginseng cultivado com fertilizantes especiais e uma mistura de outros ingredientes não revelados. A ditadura de Kim Jong [SEP]",0,0
2326,2326,"[CLS] Padre pede para fiéis orarem pelo príncipe George : "" Vamos rezar para que ele seja gay "". "" Os cristãos devem rezar para que o príncipe George seja gay para forçar a Igreja da Inglaterra a apoiar o casamento homossexual "", disse o ministro anglicano.. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
2329,2329,"[CLS] Coreia do Norte divulga vídeo com ultimato : "" O homem senil ( Trump ) será controlado com FOGO "". "" Trump ignorou nossa existência e insultou a mim e meu país diante dos olhos do mundo. "". O líder da Coréia do Norte, Kim Jong Un, disse que o presidente Donald Trump "" pagará muito caro "" por seu discurso feito na Assembléia Geral das Nações Unidas ( ONU ) no início desta semana. Na declaração divulgada hoje pela estatal de notícias KCNA, Kim disse que a Coréia do Norte está considerando uma forte resposta ao que ele chamou de "" provocação de [SEP]",0,0
2330,2330,"[CLS] Monstro! Em Manaus, médico foi flagrado ( no motel ) abusando da filha de 7 meses.. Ambos foram presos em flagrante e encaminhados para a Delegacia Especializada na Proteção da Criança e do Adolescente ( Depca ). A bebê passou por exames no IML e o abuso foi constatado. Na delegacia, a mãe disse que o médico não demonstrava amor paternal pela criança e que já havia presenciado outras atitudes suspeitas do criminoso contra a vítima. Por mais incrível que pareça, a identidade dos dois monstros foi preservada pela polícia. ( informações do G1 / [SEP]",0,0
2333,2333,"[CLS] O lado sombrio do facebook : Você está sendo vigiado!. O vídeo abaixo é de 2012, época em que o Facebook tinha 140 milhões de usuários.. Hoje esse número está próximo de 2 bilhões de usuários, mas o conteúdo do vídeo se encaixa perfeitamente na realidade. Você está sendo vigiado e o pior [... ] é você mesmo quem está entregando para o mundo virtual todas os seus dados, por livre e espontânea vontade. Todas as suas informações pessoais, fotos, endereço, telefone, gostos pessoais, enfim, todos os seus dados são cedidos para a rede social por meio de um [SEP]",0,0
2335,2335,"[CLS] Camarotti : "" Com a delação da Odebrecht, teremos um grupo expressivo de políticos presos [... ] com ou sem mandato "". A cena de um ex - governador chegando num complexo penitenciário de grande porte é algo inédito em nosso país. Assim como aconteceu com Sérgio Cabral, que chegou agora pouco no Complexo Penitenciário de Bangu ( RJ ), o Brasil poderá assistir a mais cenas como essa no decorrer dos próximos meses. Gerson Camarotti, repórter da Globo News, disse no programa Em Pauta, que diversos políticos em Brasília estão em pânico e temem sofrer [SEP]",0,0
2336,2336,"[CLS] "" Tô Feliz ( Matei o Presidente ) versão 2 Gabriel o Pensador.. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
2337,2337,"[CLS] Discurso de Enéas toma as redes : "" A sociedade dos adultos é preparada na infância. A TV estragou tudo "". Assista esse breve vídeo do ex - candidato à presidência da República, dr. Enéas Carneiro. PS : Durante muitos anos, Enéas foi massacrado pela grande mídia do país. abre aspas * * * discurso de 1994 A televisão dissemina uma ideia falsa [... ] a ideia segundo a qual os valores éticos não existem mais. Ela ( a TV ) trata os casos esporádicos, episódicos, ocasionais como se fossem a regra [SEP]",0,0
2338,2338,"[CLS] Bolsonaro pode ser preso por suas declarações polêmicas? O deputado federal Jair Bolsonaro ( PSC - RJ ) disse que teve uma filha porque fraquejou, que quilombolas não serviam nem para procriar e que o erro da ditadura foi não matar mais dissidentes. Com essas declarações, gerou desconforto em vários grupos sociais. Mas só a minoria das frases que o acusam de ser discriminatórias e preconceituosas pode ser enquadrada como crime e, ainda assim, depende da interpretação da Justiça. A FOLHA ouviu os advogados criminalistas Fábio Olivetti Lins e Silva e Leonardo Sa [SEP]",0,0
2339,2339,"[CLS] Lula pede abertura de inquérito contra O Antagonista e recebe resposta online : "" Vá pastar, Lula! "". O ex - presidente Luíz Inácio Petrolão Lula da Silva abriu um inquérito policial contra O Antagonista. A informação é do próprio Antagonista e também do jornal Folha / SP. "" Em 11 de novembro, o ex - presidente diz que "" tomou conhecimento de inúmeras publicações de textos promovidos pelo site O Antagonista "" que continham "" afirmações falsas, distorcidas da realidade e ofensivas que aviltaram sua honra e imagem "". Lula diz que sofreu calúnia, [SEP]",0,0
2343,2343,"[CLS] Datena coloca vídeo de Aécio no ar e rasga o verbo.. Datena pediu para que a produção do programa colocasse no ar uma paródia de um depoimento de Aécio Neves. No depoimento original, Aécio faz um pedido de desculpas para o povo brasileiro e diz que está sendo vítima de acusações infundadas por parte da Lava - Jato. Já na paródia ( acima ), o cenário do vídeo foi modificado para a Vila do Chaves, seriado exibido pelo SBT. Após o término do vídeo, o apresentador se irritou e desceu a lenha no senador afastado : "" Vagabundo, [SEP]",0,0
2344,2344,"[CLS] Pequenina, fofa e brava! Bebê de 5 meses tem ataque de ciúmes quando seus pais se beijam. Uma linda bebê de apenas 5 meses está encantando a internet. Quando ela vê seus pais se beijando, ela dispara um ataque de choro! A pequenina fica feliz novamente quando as atenções se voltam para ela! Não é uma fofura? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,0
2348,2348,"[CLS] Lula se compara a Getúlio! Não faça isso Lula! Getúlio fundou a Petrobras. Você afundou a Petrobras. Lula contra - atacou seus adversários durante discurso feito hoje ( 15 ). Para demonstrar uma reação à Lava Jato, em que ele é acusado de corrupção e lavagem de dinheiro, Lula disparou : "" Eu não tenho a vocação do Getúlio ( Vargas ) de me dar um tiro. Se quiserem me tirar, terá que ser nas urnas. "", disse Lula. Essa foi a frase mais estúpida que o Diário do Brasil já leu. Getúlio Vargas fundou a Petrobras [... ] Lula afundou a Petrobras [SEP]",0,0
2352,2352,"[CLS] Entrevistador da Al Jazeera fez FHC gaguejar em inglês : "" Sorry... so - so - sorry... no... no... no... is not true "". Em uma entrevista de pouco mais de dez minutos, o jornalista Mehdi Hasan da TV internacional Al Jazeera deixou FHC sem fôlego. Hasan questionou a credibilidade dos políticos que lideraram o processo de impeachment de Dilma Rousseff. O apresentador citou a inelegibilidade do presidente em exercício Michel Temer e os milhões de reais recebidos em [SEP]",0,0
2353,2353,"[CLS] Garotinho ganha prêmio após teatro sobre surra na cadeia : vai para presídio de segurança máxima. O ex - governador do Rio de Janeiro Anthony Garotinho será transferido para um presídio de segurança máxima. O juiz Ralph Machado Manaes Júnior, do Tribunal Regional Eleitoral da 98a Zona Eleitoral do Rio de Janeiro, deu a decisão na tarde desta sexta ( 24 ) para o ex - governador ser transferido imediatamente do presídio de Benfica para um presídio federal de segurança máxima. As informações são dO Globo. O juiz disse, em sua decisão, que Garotinho causando transtornos em Benfica e teria se autolesionado. [SEP]",0,0
2354,2354,"[CLS] RIO 2016 : Advogado diz que comprou ingressos falsos de ator da Globo. Ator diz que também foi enganado. Um torcedor disse que o ator Murilo Rosa lhe vendeu 2 ingressos falsos para a final do futebol entre Brasil e Alemanha, no Maracanã. O advogado relata que o ator cobrou R $ 1, 5 mil por dois bilhetes para o jogo da final do futebol masculino. O homem e seu filho, de 12 anos, foram barrados ao tentar entrar com os ingressos no Maracanã. "" Estávamos na fila do portão B quando fiquei sabendo o ator estava vendendo ingressos. Ele estava com a [SEP]",0,0
2357,2357,"[CLS] Dinheiro desviado dos velhinhos aposentados serviu para comprar vídeo game para filho de senadora petista. O dinheiro que foi desviado dos aposentados * * * foi usado para comprar um brinquedinho para o filho de Gleisi Hoffmann e Paulo Bernardo. A informação da Revista IstoÉ mostra que a empresa Consist pagava as despesas pessoais dos petistas. O dinheiro obtido de forma ilícita serviu até para presentear um dos filhos do casal com um vídeo game. A matéria diz que : "" A planilha dos gastos, em posse dos investigadores, registra em 21 de novembro de 2011 o seguinte [SEP]",0,0
2359,2359,"[CLS] Deputado do PT é agredido fisicamente no aeroporto de Fortaleza. Uma manifestante ficou caída no chão. O líder do governo na Câmara, deputado José Guimarães ( PT / CE ) foi agredido por manifestantes agora pouco no aeroporto de Fortaleza. É claro que o país passa por uma turbulência político / econômica, porém precisamos saber a diferença entre protestos e agressões. Um grupo de anti - petistas que aguardava o desembarque de Guimarães não conseguiu conter os ânimos à flor da pele. Eles cercaram o deputado com gritos de ladrão, vagabundo, impeachment, etc... NO [SEP]",0,0
2360,2360,"[CLS] Primeiro trimestre de 2016 promete retração no PIB, dólar a R $ 4, 50 e dois aumentos nos preços dos combustíveis.. No ano passado, uma economista do banco Santander expôs um cenário difícil para o futuro do país e, consequentemente, teve sua demissão pedida por Lula. Passado algum tempo, o que vimos foi um quadro bem pior do que a análise prevista pela executiva. PIB E DÓLAR Eis que aparece novamente um economista corajoso e sensato. Ilan Goldajn, economista chefe do Banco Itaú fez uma análise e, segundo ele, o PIB [SEP]",0,0
2365,2365,"[CLS] Indígenas receberão indenização de R $ 4 milhões da Gol Linhas Aéreas por queda de avião. Índios da etnia Kayapó receberam uma indenização de R $ 4 milhões da Gol Linhas Aéreas. A indenização ( que foi acordada entre ambas as partes ) é referente a queda do Boeing em propriedades indígenas. Em 29 de Setembro de 2006, O Boeing 737, da companhia aérea Gol, colidiu no ar com o Jato Legacy - 600, da Embraer e caiu na floresta Amazônica. 154 pessoas, entre passageiros e tripulantes, perderam suas vidas. A maioria das famílias [SEP]",0,0
2366,2366,"[CLS] Morre o homem que deixou Cuba na miséria. Em 2005, sua fortuna era estimada em US $ 550 milhões. O ditador cubano faleceu nesta madrugada aos 90 anos em Havana. Raúl Castro, irmão de Fidel, fez o anúncio num discurso transmitido pela televisão estatal cubana : "" É com profunda dor que compareço para informar ao nosso povo, aos amigos da nossa América e do mundo que hoje, 25 de novembro do 2016, às 22h29, faleceu o comandante da Revolução Cubana, Fidel Castro Ruz "", disse Raúl Castro, visivelmente emocionado. "" Fidel ficou no [SEP]",0,0
2368,2368,"[CLS] PL280 ( Cuidado! ) Projeto criminoso poderá acabar com a Lava - Jato e proteger políticos corruptos. O projeto criminoso que altera a lei de abuso de autoridade voltará a ser discutido e votado no Senado no próximo mês. A "" trama "" tem o senador Romero Jucá ( PMDB - RR ) como presidente da comissão especial e relator da proposta e Renan Calheiros como o "" mestre da armação. "" O PL 280 / 2016 é alvo de questionamentos de integrantes da força - tarefa da Operação Lava Jato, dos integrantes do Judiciário e do Ministério Público. Proposto [SEP]",0,0
2369,2369,"[CLS] O que foi que o ex - presidente levou para a Itália? Porque ele estava tão nervoso dentro do avião?. A Veja publicou hoje ( 26 ) que Lula embarcou para Roma portando doze malas. A viagem aconteceu no dia 3 de junho com um jato particular. De acordo com a revista, apenas cinco ( das doze ) malas passaram pelo raio - x e o petista aparentava um nervosismo constante. A Receita Federal não conseguiu vistoriar o jatinho particular porque um delegado da PF que estava de plantão impediu a vistoria. Um agente da PF denunciou o delegado ao Ministério Público [SEP]",0,0
2371,2371,"[CLS] Navio de guerra da Rússia se choca com navio de carga : 15 militares estão desaparecidos. A colisão ocorreu no Mar Negro, próximo da costa de Istambul, na Turquia. Cerca de 15 soldados estão desaparecidos e 45 foram resgatados após o acidente na costa turca. A embarcação de guerra se chocou com um navio que transportava gado, segundo a emissora turca NTV. Um oficial da segurança costeira da Turquia informou que a embarcação civil carregava a bandeira de Togo, país localizado na África ocidental. O Ministério da Defesa da Rússia ainda não divulgou o motivo do acidente, mas disse que o casco do navio sofreu [SEP]",0,0
2373,2373,"[CLS] Lula divulga vídeo pedindo socorro ao Foro de São Paulo. Fundado em 1990 por Lula e Fidel Castro segundo o próprio petista declarou, o Foro de SP é.... A mais vasta organização política que já existiu na América Latina e, sem dúvida, uma das maiores do mundo. Dele participam todos os governantes esquerdistas do continente. Mas não é uma organização de esquerda como outra qualquer. Ele reúne mais de uma centena de partidos legais e várias organizações criminosas ligadas ao narcotráfico e à indústria dos sequestros, como as Farc e o MIR chileno, todas [SEP]",0,0
2379,2379,"[CLS] Temer nomeia Jucá como "" Líder de Estancamento da Sangria "" [... ] quer dizer "" Líder do Governo no Congresso "".. Lembra daquela famosa frase do senador Jucá : "" Tem que mudar o governo para estancar essa sangria ""??? Pois bem, é exatamente isso que está acontecendo em nosso país. Na proporção em que as delações da Odebrecht avançam, políticos que não têm o mínimo de vergonha na cara, conspiram contra a Lava - Jato em plena luz do dia. Michel Temer diz que é a favor das investigações, [SEP]",0,0
2382,2382,"[CLS] Repórter do Oriente Médio flagra helicóptero americano escoltando frota do Estado Islâmico. Um vídeo postado no site LIVE LEAK mostra um helicóptero militar dos EUA tipo AH - 64 Apache guardando um comboio de veículos blindados do grupo terrorista Estado Islâmico em território sírio.. A informação foi divulgada pela agência de notícias News Hour e mostra uma caravana de mais de 200 caminhonetes da Toyota se movendo ao longo de uma estrada, em um lugar não especificado na Síria. O helicóptero de ataque dos EUA é visto no vídeo sobrevoando a caravana a uma [SEP]",0,0
2386,2386,"[CLS] Astrofísico diz que raça humana contém DNA alienígena : "" Teremos que reescrever a Teoria da Evolução "". Pesquisadores que trabalharam durante treze anos no Projeto Mundial Genoma Humano fizeram uma surpreendente descoberta científica :. O cientista e astrofísico Maxim A. Makukov acredita que as sequências não - codificadas no DNA humano fazem parte de um código genético extraterrestre. As seqüências não - codificadas do DNA ( também conhecidas como junk DNA ) foram descobertas anos atrás e suas funções no corpo humano ainda são um mistério. Depois de constantes análises com a ajuda de cientistas, programadores [SEP]",0,0
