,Unnamed: 0,News,Original Label,Prediction
2051,2051,"[CLS] Panorama Internacional Coisa de Cinema estreia 13a edição a fim de revelar novos diretores. Evento começa nesta quarta - feira ( 8 ) e vai até a próxima quarta ( 15 ), em Salvador e Cachoeira, no recôncavo da Bahia.. Com 13 anos de história, o Panorama Internacional Coisa de Cinema entra na fase da "" puberdade "" consolidado no calendário dos amantes da sétima arte, mas interessado em experimentar coisas novas. Neste ano, pretende lançar luz sobre a recente geração de diretores que despontam no cenário nacional e internacional. A programação - veja aqui - começa nesta quarta - [SEP]",1,1
2054,2054,"[CLS] Julgamento da chapa Dilma - Temer pode resultar em vários cenários ; saiba quais. Advogados da petista querem absolvição geral ; defesa do presidente e PSDB defendem condenação só de Dilma. Ministério Público sugere condenar os dois, mas com punições diferentes.. O julgamento sobre a chapa Dilma - Temer, que começou nesta terça - feira ( 6 ) no Tribunal Superior Eleitoral ( TSE ), pode levar a diferentes resultados, a depender de como vai se posicionar a maioria dos sete ministros da Corte. A decisão final poderá levar à condenação ou à absolvição, conjunta ou separada, dos dois integrantes da chapa [SEP]",1,1
2056,2056,"[CLS] Uma fórmula matemática associada ao registro “ 12. 422 ” e “ Prédio IL ”, referência a prédio Instituto Lula, encontrada na contabilidade da conta corrente de propinas da Odebrecht com o PT, a “ Planilha Italiano ”, ajudou peritos e técnicos da Operação Lava Jato, em Curitiba, a demonstrarem à Justiça que a compra do apartamento 121 do Edifício Hill House, em São Bernardo do Campo, vizinho ao do Luiz Inácio Lula da Silva, em nome de um “ laranja ” envolveu dinheiro da máquina de fazer propinas da empreiteira. OUTRAS DO BLO [SEP]",1,1
2060,2060,"[CLS] A Polícia Federal deflagrou nesta segunda - feira, 5, a Operação Greenfield que investiga a ‘ gestão temerária e fraudulenta ’ de quatro dos maiores fundos de pensão do país : Funcef, Petros, Previ e Postalis. A ação é conjunta da PF com o Ministério Público Federal, a Superintendência Nacional de Previdência Complementar – PREVIC e a Comissão de Valores Mobiliários – CVM. A casa do ex - tesoureiro do PT João Vaccari Neto foi alvo de busca e apreensão. O empresário Walter Torre e [SEP]",1,1
2061,2061,"[CLS] As mulheres que comandam uma das maiores ocupações urbanas do Brasil. Em meio a ameaças de despejo e infraestrutura precária, moradoras assumem dianteira da organização de 30 mil pessoas em um dos principais conflitos por moradia hoje no país.. "" Cheguei logo no segundo dia para construir minha casa. Parecia um formigueiro, gente marcando território com o que podia. O tempo passava e todos começaram a ficar desesperados com a pressão para desistirmos. Daí tive a ideia : Vou fazer uma assembleia. Precisamos nos organizar. "" A lembrança da primeira reunião dos moradores da ocupação Izi [SEP]",1,1
2065,2065,"[CLS] Caças americanos F - 22 são mobilizados na Coreia do Sul. Quatro aeronaves - do modelo dificilmente detectável por radar - foram deslocadas pelos EUA do Japão para base sul - coreana, onde ficarão por tempo indeterminado após escalada de tensão na região. SEUL - Quatro caças F - 22 Raptor americanos pousaram nesta quarta - feira, 17, em uma base aérea perto de Seul, em uma nova demonstração de força de Washington, pouco depois de o governo da Coreia do Norte ter realizado um teste nuclear e lançado um foguete. Escoltados por oito caças americanos e sul - coreanos, [SEP]",1,1
2069,2069,"[CLS] EUA, Coreia do Sul e Japão pedem que Coreia do Norte acabe com provocações irresponsáveis. Declaração foi divulgada após encontro de autoridades militares no Havaí neste fim de semana.. Autoridades graduadas de defesa dos Estados Unidos, da Coreia do Sul e do Japão realizaram conversas trilaterais e pediram que a Coreia do Norte abandone seu "" caminho destrutivo e imprudente "" de desenvolvimento de armas, afirmou o Exército norte - americano em comunicado, segundo a Reuters. O chefe do Estado - Maior Conjunto das Forças Armadas dos EUA, Joseph Dunford, recebeu seus colegas da Coreia do Sul [SEP]",1,1
2072,2072,"[CLS] Livro conta a história do submundo das transações milionárias de jogadores de futebol. Football ’ s Secret Trade : How the Player Transfer Market was Infiltrated foi escrito por Alex Duff e Tariq Panja. Paris mudou com a chegada de Neymar. Até a torre Eiffel foi iluminada com as cores do Brasil, e não se tratava de um gesto político do governo francês para marcar 200 anos de um tratado com o País sul - americano. O motivo era, no fundo, bem mais importante : a chegada de um craque planetário para liderar o time do [SEP]",1,1
2073,2073,"[CLS] Quatro pessoas ficam feridas em acidente entre carro e caminhão na BR - 376. Motorista do automóvel sofreu ferimentos graves e foi resgatado pelo helicóptero do Samu nesta terça - feira ( 23 ). Em Sarandi, um carro pegou fogo, e em Mandaguaçu, um ônibus escolar bateu contra uma moto.. Quatro pessoas ficaram feridas em um acidente entre um carro e um caminhão na rodovia BR - 376, em Marialva, no norte do Paraná, na manhã desta terça - feira ( 23 ). De acordo com a Polícia Rodoviária Federal ( PRF ), o automóvel não conseguiu frear e bateu [SEP]",1,1
2074,2074,"[CLS] ONG diz que líder do Estado Islâmico está morto ; Pentágono não confirma. Abu Bakr al Bagdadi é o líder número 1 do grupo terrorista. Em junho, a Rússia tinha afirmado que um ataque aéreo poderia ter atingido o terrorista.. A ONG Observatório Sírio de Direitos Humanos, que acompanha a guerra na Síria, afirmou nesta terça - feira ( 11 ) que o líder supremo do Estado Islâmico, Abu Bakr al Bagdadi, está morto, de acordo com a France Presse. O governo dos Estados Unidos diz não ter informações que confirmem a morte. "" Confirma [SEP]",1,1
2076,2076,"[CLS] O governo federal enviou proposta do Refis ao Congresso no fim de maio com a expectativa de arrecadar R $ 13, 3 bilhões em 2017 com a quitação de débitos, mas, com as alterações propostas pelo relator, deputado Newton Cardoso Jr., a receita deve ser de apenas R $ 420 milhões. Isso é pro governo aprender a não contar com o ovo no fiofó da galinha. O relator é sócio de duas empresas cujas dívidas chegam a R $ 51 milhões ; e ao todo, os deputados e senadores que vão aprovar o texto do programa devem R $ 532, 9 milhões [SEP]",1,1
2077,2077,"[CLS] A manchete do Estadão – “ Em crise, Caixa prevê 37 % de aumento para seus vices – é simplesmente aterradora : afinal, o último reajuste dos bancários foi de 2. 75 %, abaixo da inflação anual de 2017, de 2, 95 % Como explicar um absurdo dessas dimensões a esta altura do campeonato? Não dá para ler uma notícia destas sem sentir uma profunda náusea, uma extrema mágoa e uma invasão completa de angústia e desesperança. O Brasil é um caso único de privilégios sem fim nem razão para uma casta política inepta, incompetente e [SEP]",1,1
2078,2078,"[CLS] Lula pode ser preso? Especialistas divergem sobre o que vai acontecer com o ex - presidente no dia 24, quando o Tribunal da Lava Jato julgará o recurso de sua defesa contra a condenação imposta pelo juiz Sérgio Moro a uma pena de 9 anos e seis meses de prisão por corrupção passiva e lavagem de dinheiroO Tribunal Regional Federal da 4. a Região, o Tribunal da Lava Jato, por meio de sua assessoria, informou que o ex - presidente Lula só pode ir para a cadeia depois de esgotados todos os recursos no segundo grau. Condenado pelo juiz Sérgio Moro a 9 anos e seis meses de [SEP]",1,1
2079,2079,"[CLS] Serenidade no caos. Com atividades simples, baseadas na pedagogia Waldorf, eles recuperam a confiança e a alegria de crianças em lugares onde o sofrimento parece infinito. Imagine que você é um garotinho nepalês de 6 anos. Há duas semanas a terra tremeu tão forte e por tanto tempo que sua casa virou um amontoado de pó e de pedra. Você congelou de pavor enquanto tudo caía, mas seu pai te pegou no colo e correu pra rua. Sua mãe dormia e ficou presa naquele monte de pó e de pedra. Desde o dia em que a terra parecia querer engoli [SEP]",1,1
2081,2081,"[CLS] Dia Mundial da Água : veja programação do Fórum Mundial, em Brasília, nesta quinta. Evento prevê debates sobre o Pantanal e a qualidade da água no mundo. Data foi criada pela ONU para pautar discussões sobre recursos hídricos.. No Dia Mundial da Água, comemorado nesta quinta - feira ( 22 ), o Fórum Mundial em Brasília vai propor o debate sobre recursos hídricos no mundo. Em uma das primeiras sessões do dia, a Organização das Nações Unidas ( ONU ) – idealizadora da data – detalha dados divulgados no início da semana. O "" Relatório Mundial da Água 2018 "" ( [SEP]",1,1
2086,2086,"[CLS] Castro quer atrair insatisfeitos com Cunha e Temer. Candidato do PMDB na disputa na Câmara votou contra o impeachment de Dilma e é desafeto do ex - presidente da Casa. BRASÍLIA - “ Fizemos papel de bobo. Três meses trabalhando arduamente e não vamos votar o relatório, que já está pronto há 20 dias. O relatório era só 99 % do que ele ( Eduardo Cunha ) queria. Mas ele queria 100 %. ” Foi assim que o deputado Marcelo Castro ( PMDB - PI ) definiu a forma como o então presidente da Câmara Eduardo Cunha ( PMDB - RJ ), no [SEP]",1,1
2089,2089,"[CLS] Alemã cuida e faz homenagem em túmulo de Selarón em cemitério do Rio. Maren viajou 45 vezes ao Brasil, desde 2013, com malas de 32 kg cheias de azulejos para fazer homenagem ao ceramista. Ela conheceu o artista em 2011 e quer terminar o trabalho ainda este ano.. A paisagem fúnebre e acinzentada do Cemitério São João Batista, em Botafogo, Zona Sul do Rio, ganhou cores vibrantes desde que a alemã Maren Gelsman, de 50 anos, começou a resgatar a memória e arte do ceramista chileno Jorge Selarón. Ela cuida da [SEP]",1,1
2090,2090,"[CLS] Capitães da Areia : o dia em que o Estado Novo queimou um dos maiores clássicos da literatura brasileira. Mais de 1, 8 mil obras de literatura consideradas simpatizantes do comunismo foram queimadas na capital baiana em 1937 ; capitães da areia da vida real continuam sobrevivendo nas ruas da capital baiana, buscando comida e sonhando com um futuro diferente.. Há 80 anos, em novembro de 1937, uma fogueira insólita ardia na Cidade Baixa de Salvador, a poucos passos do Elevador Lacerda e do atual Mercado Modelo. A fumaça subia da praça pública em frente à então Escola [SEP]",1,1
2092,2092,"[CLS] O último capítulo da reforma trabalhista no Senado começou com tumulto. O presidente da Casa, Eunício Oliveira, interrompeu a sessão após as senadoras Gleisi Hoffmann ( PT - RR ), Fátima Bezerra ( PT - RN ), vulgo “ Gópi ”, comodamente instalada na cadeira do presidente, Gleisi Hoffmann ( PT - PR ), presidente nacional do PT, celular em punho, e Vanessa Graziotin ( PCdoB - AM ) ocuparem a Mesa Diretora. Ali ficaram por quase sete horas e a elas se juntaram Kátia Abreu ( PMDB - [SEP]",1,1
2093,2093,"[CLS] Em um ano, no de presos provisórios cai, mas prisões do país seguem 70 % acima da capacidade. Levantamento do G1 mostra que 34, 4 % dos presos no Brasil são provisórios ; em 2017, eram 37, 6 %. Déficit de vagas no sistema penitenciário chega a 279 mil.. O número e a proporção de presos provisórios diminuíram em um ano no país, mas as prisões continuam superlotadas e estão quase 70 % acima da capacidade. É o que mostra um levantamento do G1 dentro do Monitor da Violência feito com base nos dados mais atualizados [SEP]",1,1
2094,2094,"[CLS] TRF - 4 nega pedido da defesa de Aldemir Bendine para contato sem interfone na prisão. Ex - presidente da Petrobras e do Banco do Brasil está preso desde julho de 2017. Ele é suspeito de receber R $ 3 milhões da Odebrecht. Decisão foi unânime.. Os desembargadores do Tribunal Regional Federal da 4a Região ( TRF - 4 ), em Porto Alegre, negou nesta quarta - feira ( 7 ), de forma unânime, um habeas corpus da defesa do ex - presidente da Petrobras e do Banco do Brasil Aldemir Bendine. O pedido [SEP]",1,1
2096,2096,"[CLS] Prefeito de Porto Alegre pede ao governo federal reforço na segurança para julgamento de Lula. Ofícios foram enviados ao presidente Michel Temer ( PMDB ), ao ministro da Defesa, Raul Jungmann, e também ao governador José Ivo Sartori ( PMDB ) e ao secretário da Segurança Pública do Rio Grande do Sul, Cezar Schirmer.. A Prefeitura de Porto Alegre pediu ao governo federal que a segurança seja reforçada para o julgamento do ex - presidente Luiz Inácio Lula da Silva, marcado para 24 de janeiro, no Tribunal Regional Federal da 4a Região ( TRF4 ), que fica no bairro Praia de Belas, [SEP]",1,1
2097,2097,"[CLS]'Só sei quem é o Lulinha por foto na internet ’, diz presidente da JBS - FriboiEm entrevista à BBC Brasil, Wesley Batista, CEO da maior empresa privada do Brasil, explica lógica das doações de campanha e desmente boatos de que Lulinha seria seu sócio :'Só sei quem ele é por foto na internet '. A empresa JBS, dona da marca Friboi, há algum tempo já é a maior produtora de carne bovina e a maior processadora de proteína animal do mundo. Mas desde o ano passado, acrescentou mais um título à sua coleção de superlativos [SEP]",1,1
2100,2100,"[CLS] PDT lança pré - candidatura de Ciro Gomes à Presidência da República. Anúncio foi feito nesta quinta, em Brasília. No 7o partido desde que entrou para a política, Ciro é ex - governador do Ceará, foi ministro da Fazenda e da Integração e tentará Presidência pela 3a vez.. O PDT lançou nesta quinta - feira ( 8 ) em Brasília a pré - candidatura do ex - governador do Ceará Ciro Gomes à Presidência da República. O anúncio foi feito em entrevista à imprensa após reunião da Executiva Nacional do partido. No mesmo ato, o PDT lançou a pré - candidatura de Joe Valle ao governo [SEP]",1,1
2101,2101,"[CLS] É um acinte um presidente da República transportar um staff, seja de 58 ou de 40 pessoas, para uma base da Marinha, que dispõe de taifeiros, camareiros e garçons. Se a Marinha não tem condições de dar segurança ao presidente, urge extingui - la. A desculpa de Padilha de que outros presidentes fizeram o mesmo é inacreditável. O presidente mais impopular da História do Brasil não pode ir aos sambódromos do Rio e de São Paulo, à Praça Castro Alves em Salvador ou ao Marco Zero do Recife temendo ser vaiado e, aí, vai [SEP]",1,1
2104,2104,"[CLS] Fenômeno, Jessica Long amplia saga gloriosa com 8 ouros no México. Americana de 25 anos foi o destaque do Mundial Paralímpico de Natação. A vida da nadadora Jessica Long é realmente digna de um filme. E, se o mais recente capítulo da sua história fosse gravado nesta semana, na Cidade do México, serviria para documentar uma das muitas semanas de glórias alcançadas pela americana de 25 anos. + Brasil repete 4o lugar, mas festeja recordes no Mundial Paralímpico Com nada menos do que oito medalhas de ouro em oito finais disputadas no Mundial Paralímpico de Natação [SEP]",1,1
2108,2108,"[CLS] Temer embarca para passar o carnaval em base no litoral do Rio. Presidente deve ficar até terça - feira ( 13 ) na base naval de Restinga de Marambaia, administrada pela Marinha. Antes da viagem, Temer teve reuniões com ministros no Palácio do Planalto.. O presidente Michel Temer embarcou na manhã deste sábado ( 10 ) para a base naval de Restinga de Marambaia, no Rio de Janeiro. Temer passará o carnaval na área administrada pela Marinha e tem previsão de retornar a Brasília na terça - feira ( 13 ). O presidente despachou no Palácio do Planalto até as 17h de sexta - [SEP]",1,1
2109,2109,"[CLS] Moro diz que discussão sobre prisão em 2a instância está além de Lula e Lava Jato. Juiz deu entrevista ao programa Roda Viva, da TV Cultura. Responsável pelos processos da operação na 1a instância, Moro afirmou que rever a prisão após condenação em 2o grau seria um desastre e um passo atrás.. O juiz federal Sérgio Moro, responsável pelos processos da Lava Jato em primeiro grau, afirmou na noite desta segunda - feira ( 26 ) que as discussões envolvendo prisões em 2a instância vão além da operação e da condenação do ex - presidente Lula, e que esperar o fim de todos os recursos para [SEP]",1,1
2111,2111,"[CLS] Sexta - feira, 6 de outubro de 2017. Boa noite! Aqui estão as principais notícias para você terminar o dia bem - informado. Demorou muito pouco. Ontem à noite levantaram - se preocupações sobre uma emenda da reforma política que poderia abrir brecha para censura na internet na época das eleições. Já pela manhã de hoje, o Planalto sinalizou que vai vetar o artigo e, pasmem, a pedido do próprio parlamentar que propôs a emenda. Coisas de Brasil. E o país continua em luto pelas mortes causadas pelo incêndio criminoso em uma creche de MG. O número de vítimas [SEP]",1,1
2112,2112,"[CLS] Antes de voto do relator, Lula disse que vai até o fim com candidatura. A portas fechadas no Sindicato dos Metalúrgicos, o petista pediu votos e afirmou :'Comecei aqui e aqui vou recomeçar '. SÃO BERNARDO DO CAMPO - Vestido com uma camiseta vermelha, o ex - presidente Luiz Inácio Lula da Silva disse nesta quarta - feira, 24, que seus julgadores estão com a consciência "" menos tranquila "" do que a dele. "" A única decisão que espero hoje é 3 a 0 pela minha absolvição "", afirmou Lula no Sindicato [SEP]",1,1
2114,2114,"[CLS] Fachin envia inquérito de Temer a Janot ; PGR tem 5 dias para decidir se denuncia. Presidente passou a ser investigado após delações de executivos da JBS ; ele tem negado todas as acusações. Documento já chegou à PGR e prazo para decisão termina na terça ( 27 ).. O ministro Luiz Edson Fachin, do Supremo Tribunal Federal ( STF ), enviou nesta quinta - feira ( 22 ) a investigação sobre o presidente Michel Temer ao procurador - geral da República, Rodrigo Janot. Como o inquérito já chegou à PGR, começou a contar o prazo de cinco dias previsto [SEP]",1,1
2115,2115,"[CLS] Definitivamente, é uma lástima irreparável que Eugène Ionesco e Franz Kafka tenham morrido. Eles deveriam ter sobrevivido para terem a oportunosa ensancha de testemunhar que o que era absurdo no seu banal século 20 virou literatura infantil no Brasil do século 21. No fim destes últimos anos aconteceram coisas que os autores de A Cantora Careca e O Processo não foram capazes de imaginar em seus delírios de ficção mais improváveis. Antes de o peru morrer de véspera, como de hábito, a 12 dias do término deste inesperado, mas nunca insu [SEP]",1,1
2117,2117,"[CLS] Mortes violentas no Brasil : perguntas e respostas. Quais são as causas da epidemia de mortes no país? Parceria entre o G1, o Núcleo de Estudos da Violência da USP e o Fórum Brasileiro de Segurança Pública, Monitor da Violência busca as respostas.. Uma pessoa morre a cada 8 minutos no Brasil. Por ano, são quase 60 mil homicídios. Mas quais são as causas de toda essa violência? Veja algumas premissas e as respostas para elas, dadas pelos pesquisadores David Marques e Roberta Astolfi, do Fórum Brasileiro de Segurança Pública, e por especialistas do Núcleo de Estudos da [SEP]",1,1
2119,2119,"[CLS] Em Nova York, Moro defende início da pena após condenação em 2a instância. Em evento promovido pelo Americas Society and Council of the Americas ( AS - COA ), juiz responsável pela Lava Jato em Curitiba ainda disse que não viu como grande problema os vazamentos durante as investigações. NOVA YORK - Fazendo uma forte defesa das investigações promovidas pela Lava Jato, o juiz Sérgio Moro afirmou que a possível alteração da lei que leva os réus a cumprir pena depois da condenação em segunda instância é um dos principais riscos ao combate à corrupção no Brasil. Moro também citou o ministro do ST [SEP]",1,1
2122,2122,"[CLS] MPF pede aumento da pena de Lula no caso do triplex no Guarujá. Parecer foi protocolado nesta sexta - feira ( 6 ) no Tribunal Regional Federal da 4a Região ( TRF4 ), em Porto Alegre. Processo está com relator da Lava Jato em segunda instância, mas não há prazo para que seja julgado.. O Ministério Público Federal ( MPF ) protocolou na manhã desta sexta - feira ( 6 ) no Tribunal Regional Federal da 4a Região ( TRF4 ), em Porto Alegre, um parecer que pode aumentar a pena do ex - presidente Luiz Inácio Lula da Silva ( [SEP]",1,1
2123,2123,"[CLS] Coreia do Norte realiza exercício militar para comemorar 85 anos da fundação do Exército. Nas últimas semanas, aumentaram as preocupações de que Pyongyang conduziria um outro teste nuclear ou um lançamento de míssil de longa distância como desafio às sanções da ONU. SEUL - A Coreia do Norte conduziu um grande exercício de artilharia nesta terça - feira, 25, para celebrar o 85. o aniversário de fundação de seu Exército, enquanto um submarino americano atracou na Coreia do Sul, em meio a crescentes preocupações sobre os programas nuclear e de míssil de Pyongyang. O líder norte - coreano Kim Jong - un [SEP]",1,1
2124,2124,"[CLS] EUA podem usar ameaça norte - coreana como moeda de troca com Seul. Washington pressiona Coreia do Sul a rever acordo comercial fechado há cinco anos, sugerindo que Estados Unidos poderiam se retirar de tratado de defesa contra Pyongyang. Seul mostra disposição para negociar.. Apesar de preocupações com os setores automobilístico, siderúrgico e de eletroeletrônicos, o governo da Coreia do Sul parece estar disposto a atender as demandas dos Estados Unidos de renegociar um acordo bilateral de livre - comércio que entrou em vigor em março de 2012. Washington solicitou formalmente, no último dia 12 de julho, que os [SEP]",1,1
2127,2127,"[CLS] 5 mitos sobre o câncer derrubados por 3 jovens com a doença. As britânicas Rachel, Deborah e Lauren, que estão na faixa dos 30 anos, foram diagnosticadas com câncer e falam sobre a doença com humor e leveza em um podcast da BBC.. "" Seus melhores amigos, suas filhas e suas mães. Somos como você, mas com células mais raras. "" Assim que são descritas Rachel Bland, Deborah James e Lauren Mahon, três jovens britânicas que tiveram que lidar com o câncer em seus trinta anos. Elas apresentam um podcast na BBC chamado "" You, Me [SEP]",1,1
2128,2128,"[CLS] Moro decide soltar o ex - deputado federal Cândido Vaccarezza, mas exige fiança de R $ 1, 5 milhão. Político foi preso na 44a fase da Operação Lava Jato.. O juiz federal Sérgio Moro decidiu nesta terça - feira ( 22 ) soltar o ex - deputado federal ex - petista Cândido Vaccarezza, atualmente no partido Avante. O político foi detido na sexta - feira ( 18 ), em caráter temporário, durante a deflagração da 44a fase da Operação Lava Jato, batizada como "" Abate "". No despacho, Moro determinou [SEP]",1,1
2129,2129,"[CLS] Motorista que atropelou 18 pessoas em Copacabana terá que entregar passaporteSegundo informações exclusivas do RJTV, investigação apontou que Antônio Anaquim pensava em deixar o país ; defesa nega. Bebê morreu após ele perder controle do carro em crise de epilepsia. O motorista Antônio Almeida Anaquim, que atropelou 18 pessoas no calçadão de Copacabana, causando a morte de um bebê, na noite de 18 de janeiro, pensava em deixar o país, de acordo com investigação da Polícia Civil do Rio de Janeiro – a defesa nega. A Justiça determinou nesta terça - feira ( 30 ) a apre [SEP]",1,1
2130,2130,"[CLS] Terça - feira, 27 de março de 2018. Boa noite! Aqui estão as principais notícias para você terminar o dia bem - informado. Relator da Operação Lava Jato no Supremo Tribunal Federal ( STF ), o ministro Edson Fachin disse que a família dele tem recebido ameaças. Fachin deu a declaração ao jornalista Roberto DAvila, da GloboNews. O corpo de um brasileiro que estava desaparecido desde o começo do mês foi encontrado em um parque na Irlanda. E a decisão de um juiz que afeta a cerveja que talvez você beba - ou pelo menos o que você sabe sobre ela. O ministro Edson Fachin [SEP]",1,1
2133,2133,"[CLS] O Tribunal Regional Federal da 3a Região determinou nesta terça - feira, 7, que o juiz da 6a Vara Federal Cível de São Paulo julgue o pedido para suspender os benefícios concedidos ao presidente afastado da Câmara dos Deputados Eduardo Cunha ( PMDB - RJ ). A solicitação faz parte de uma ação popular movida em maio contra o ato da Câmara que concedeu os benefícios ao peemedebista mesmo após ele ser afastado do cargo pelo Supremo Tribunal Federal. No dia 20 de maio, o juiz do caso declinou da competência e determinou que a ação fosse encaminhada para Brasília. Mas a partir do [SEP]",1,1
2134,2134,"[CLS] Coreia do Norte diz que reforçará armas nucleares em resposta a porta - aviões dos EUA. Pyongyang afirmou que vai reagir a'qualquer tentativa de guerra total com um ataque nuclear sem piedade '.. A Coreia do Norte reforçará suas "" medidas nucleares de autodefesa "" após o envio do porta - aviões americano Carl Vinson para perto de seu território, informaram nesta segunda - feira ( 24 ) os meios de comunicação estatais, que também tacharam tal manobra de "" blefe "". Em um artigo de opinião publicado pelo jornal estatal "" Rodong "", Pyongyang afirma que [SEP]",1,1
2135,2135,"[CLS] Quarta - feira, 2 de agosto de 2017. Boa noite! Aqui estão as principais notícias para você terminar o dia bem - informado. Temer não será investigado pela denúncia de corrupção passiva apresentada pelo procurador Rodrigo Janot. O relatório que pedia o arquivamento da denúncia teve 263 votos na Câmara, e assim foi barrado o encaminhamento da denúncia para o STF e o eventual afastamento do presidente. Desde o começo do dia, o Planalto dava demonstrações de confiança por um resultado favorável. Houve tensão e tumulto entre os deputados federais, mas o clima nas ruas foi morno. O presidente fez um pronunciamento logo [SEP]",1,1
2136,2136,"[CLS] A divulgação dos vídeos da delação premiada do contador Lúcio Funaro, ao longo do feriado de Nossa Senhora Aparecida, caiu como uma bomba norte - coreana no colo do cidadão brasileiro em seu pleno gozo de lazer. O depoimento do encarregado de entesourar e lavar as propinas cobradas pela cúpula do PMDB, associada à cleptocracia petista sob Lula e Dilma entre 2002 e 2016, é longo e lógico. Narra com a mesma frieza dos carrascos nazistas desfiando fatos sobre o Holocausto e é de uma verossimilhança que só pode [SEP]",1,1
2138,2138,"[CLS] Eduardo Braga recebeu R $ 6 milhões para apoiar Dilma em 2014, diz delator. Delator Ricardo Saud afirma que Braga e outros cinco senadores receberam propina. Senador rebateu acusações.. O senador Eduardo Braga ( PMDB ) voltou a ter o nome mencionado em delações da Operação Lava Jato. O depoimento do diretor de relações institucionais e governo na holding J & F, Ricardo Saud, aponta que Braga recebeu R $ 6 milhões para apoiar a ex - presidente Dilma Rousseff ( PT ) nas eleições de 2014. Braga é citado no primeiro depoimento de Saud, concedido na sede da Procuradoria Geral da República, no dia 5 [SEP]",1,1
2139,2139,"[CLS] A quebra do sigilo de um e - mail secreto do executivo Fernando Miggliácio, da empreiteira Odebrecht, levou a Operação Lava Jato à descoberta de uma planilha com dados relativos a repasses de valores para o PT e financiamento de campanhas eleitorais. Miggliácio está fora do País desde que o ex - presidente da empreiteira, Marcelo Odebrecht, foi preso, em julho de 2015, na Operação Erga Omnes. Segundo os investigadores, a empresa ‘ blinda ’ Miggliácio, inclusive custeando suas despesas no exterior para mante - lo à distância [SEP]",1,1
2140,2140,"[CLS] Efeitos especiais Recentemente o homem que ocupa o cargo de presidente do país se pronunciou a respeito da onda de criminalidade crescente no Rio para anunciar a ocupação militar da cidade. Pode até ser que a presença das forças armadas exerça algum efeito moral sobre a ação dos criminosos, reduzindo o número de tiroteios na rua, prevenindo incidentes a partir de blitzes, intimidando gente que realiza pequenos furtos e, inclusive, dando a sensação de maior segurança à população. Pode até ser que, se o esperado for só este efeito, funcione dando a impressão de calmaria sem precisar resolver o problema. Qual [SEP]",1,1
2142,2142,"[CLS] O aeroporto fantasma da Odebrecht em Moçambique, que o BNDES financiou e tomou calote. Inaugurado em 2014, o Aeroporto Internacional de Nacala é o segundo maior e o menos movimentado do país africano, com apenas dois voos comerciais por semana ; há suspeitas de corrupção envolvendo a obra.. São 10 horas da manhã de uma quinta - feira. Os oito balcões de check - in do Aeroporto Internacional de Nacala, norte de Moçambique, estão fechados. Todas as cadeiras vermelhas e pretas das salas de embarque estão vazias. Espaços destinados para lanchonetes [SEP]",1,1
2143,2143,"[CLS] ‘ Sem reforma da Previdência, trajetória é de mediocridade ’. Para o economista, aprovação da reforma garante crescimento de 3, 5 % a 4 % no ano que vem. A preocupação dos parlamentares com o impacto da votação da reforma da Previdência nas eleições do ano que vem é legítima, diz o economista Paulo Tafner. E, por isso mesmo, em sua avaliação, o Congresso deveria apoiar em peso o texto que muda as regras da aposentadoria. “ É melhor disputar a reeleição em um País que cresce 3, 5 %, do que em um País que cresce 1 % depois de uma recessão [SEP]",1,1
2144,2144,"[CLS] A ilha na Europa que muda de ‘ dono ’ a cada seis meses. Localizada entre França e Espanha, território no rio Bidassoa é a fronteira ‘ menos disputada do mundo ’ e, após acordo entre os reis dos dois países há 350 anos, ela passa metade do ano sob a soberania de cada país.. Na semana que vem, sem que uma bala seja disparada, a França vai entregar 3 mil metros quadrados de seu território para a Espanha. Daqui seis meses, porém, a Espanha vai voluntariamente devolver esse pedaço de terra para a França. Tem sido assim há 350 anos. Hendaye, [SEP]",1,1
2145,2145,"[CLS] Quinta - feira, 16 de novembro de 2017. Boa noite! Aqui estão as principais notícias para você terminar o dia bem - informado. A cúpula do PMDB na Assembleia Legislativa do Rio está presa. O presidente da Alerj, Jorge Picciani, e os deputados Paulo Melo e Edson Albertassi se entregaram à PF após a Justiça decretar a prisão imediata dos parlamentares. Os três são suspeitos de usar os cargos para corrupção e lavagem de dinheiro. A Alerj, entretanto, ainda pode reverter a decisão e já se articula para soltar os deputados. Em Brasília, o MPF pediu o bloqueio [SEP]",1,1
2150,2150,"[CLS] Durmo e acordo pensando nele, diz mãe de menino que sumiu no AC e deixou 14 livros criptografados. Desaparecimento de Bruno Borges, de 25 anos, completou mais de 40 dias. Mãe diz que leu quatro livros do estudante.. "" Então me sinto grávida. Grávida dessa espera de esperar você voltar, de outra vez te acolher dentro dos meus braços "". O trecho do texto faz parte de uma carta escrita pela psicóloga e empresária Denise Borges, mãe do estudante Bruno Borges, desaparecido desde 27 de março. O jovem deixou para trás a família e 14 livros codificados em seu quarto [SEP]",1,1
2151,2151,"[CLS] Para Márcio Utsch, presidente da Alpargatas, parte da iniciativa privada ‘ está acordando ’ para a política Em sua primeira entrevista desde que a Alpargatas foi comprada pela Itaúsa, a Cambuhy e Warrant, Marcio Utsch – que trabalha na empresa há 21 anos – olha o futuro do Brasil com otimismo. Tecendo vários elogios aos novos acionistas, diz acreditar que a empresa está na rota certa e que poderá crescer e muito. O País, em seu entender, também está no caminho correto – e ele pondera que a volatilidade das regras econômicas tende [SEP]",1,1
