,Unnamed: 0,News,Original Label,Prediction
563,563,"[CLS] Quando é para fazer contratos biblionarios sem licitações com o pretexto de "" salvar vidas "" Mandetta pediu urgência, agora para liberar a hidroxicloroquina no início de tratamento mesmo com farta comprovação científica não aprova e pede cautela, porém quem tem dinheiro está fazendo o tratamento a rodo e o povão que se foda. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
565,565,[CLS] Segunda morte em Alagoas do corona vírus é outra mentira do governador. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,1
568,568,"[CLS] CHEGA DE BURRICE! Guilherme FiuzaNo início da pandemia aqui no Brasil, Jair Bolsonaro quis fazer uso da Hidroxicloroquina e defendeu o isolamento vertical ; a resistência foi contra! O resultado : hoje a hidroxicloroquina é uma realidade e o isolamento ao qual fomos submetidos com a finalidade de construir leitos de hospitais, não cumpriu seu papel. O STF, com seus 11 Presidentes da República, tirou do cara a prerrogativa de comandar a crise da Covid, deixando a cargo de Governadores e Prefeitos a gestão [SEP]",1,1
574,574,"[CLS] ROUBO DESCARADO Fortalezense, acompanhe o que está acontecendo com nosso dinheiro e saúde pública. O prefeito Roberto Claudio, em mais uma ardilosa e covarde iniciativa a fim de encher seu bolso e de seus comparsas, contrata, SEM LICITAÇÃO, a empresa Arte Produções Ltda, a que vive com seus andaimes na Praia de Iracema, carnaval da Domingos Olímpio, Réveillon do aterro etc, para montar as divisórias PROVISÓRIAS no estádio Presidente Vargas por mais de 23 milhões [SEP]",1,1
576,576,"[CLS] Já não bastou ser teleguiados por revista "" sientifica "" afobada expondo todo o ativismo ideológico no erro fatal de cancelar a cloroquina, ainda se enrola num novo "" pode não pode "". Por que ela não procura os terroristas do ANTIFAS? Eles devem ter a solução. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
579,579,"[CLS] [ 2 : 36 PM, 11 / 06 / 2020 ] Wellington : ` ` ` * ALERTA AOS BRASILEIROS! * Atentem todos, principalmente os que estão decepcionados com o governo Bolsonaro. Uma colega de turma, oftalmo na Argentina, que pouco se manifestava nas brigas envolvendo a esquerda e a direita, hoje, postou essa mensagem no grupo de que fazemos parte. Por favor, leiam com atenção! É importante pra todos! "" Oi, meus amigos, hoje, acordei com a intenção de contar pra vocês um pouco da situação [SEP]",1,1
581,581,[CLS] China força países atingidos por vírus chinês a se ajoelharem diante da Huawei : “ Nós lhe daremos máscaras se aceitar a Huawei 5G ” https : / / conexaopolitica. com. br / ultimas / china - forca - paises - atingidos - por - virus - chines - a - se - ajoelharem - diante - da - huawei - nos - lhe - daremos - mascaras - se - aceitar - a - huawei - 5g / [SEP] [PAD] [PAD] [PAD],1,1
588,588,"[CLS] @ ElmindoP % PATRIOTA! VAMOS ACORDAR BRASIL!!!! E VOCE AINDA ACREDITANDO NESTA FARSA DE COVID19, É UM GOLPE QUE FOI ARQUITETADO PARA ENGANAR OS BRASILEIROS, MENOS ESCLARECIDOS? # NAOFIQUEEMCASA # VAMOSTRABALHAR # BOLSONAROESTACERTOhttp [SEP]",1,1
589,589,"[CLS] URGENTE, SR PRESIDENTE SALVE O BRASIL E SEU POVO, ESTAMOS MORRENDO POR VIRUS E VACINAS CHINÊSAS A DÉCADAS, É POR LATROCIDAS CRIADOS PELOS CORRUPTOS, QUE ESTAO NO PODER, O SR PROMETEU QUE IA ACABAR COM A CORRUPÇÃO, ENTÃO PE [SEP]",1,1
590,590,"[CLS] * Segundo Osmar Terra, ex - ministro e médico, o Ministério da Saúde não está usando o melhor caminho para o Brasil enfrentar a covid - 19 * * URGENTE!!! * O conteúdo do áudio a seguir, de pouco mais de 19 minutos, é a entrevista que o ex - Secretário de Saúde do Rio Grande do Sul, Osmar Terra, deu à Rádio Bandeirantes. Considero que Osmar é um cidadão bem intencionado, médico, grande conhecedor do assunto epidemias, especialista isento, que já enfrentou várias situações de crises, até piores do que a atual. Recebi - [SEP]",1,1
591,591,"[CLS] O uso precoce da Hidroxicloroquina na Índia levou o país a ser referência no combate ao coronavirus. A Índia tem atualmente 1 bilhão e 320 milhões de habitantes, com 7. 200 mortes. O país começou a usar o remédio desde as primeiras 7 mortes. O Brasil tinha tudo para ser parecido, não fosse uma oposição tão hipócrita. Atrasaram, boicotaram, até entraram na Justiça para impedir o uso do medicamento. Hoje tenho a Globo, STF e governadores como os principais responsáveis pelo número de mortes no nosso país. https : / / ultimosegundo. [SEP]",1,1
594,594,"[CLS] * AGORA FICOU FÁCIL RESPONSABILIZAR O CULPADO * * QUAL A RESPONSABILIDADE DO GOVERNO FEDERAL NO COMBATE AO CORONAVÍRUS, SEGUNDO O STF? * _ ENVIAR RECURSOS AOS ESTADOS, CERTO? _ * ESTÁ SENDO ENVIADO * _ ESTA. E MUITO. _ * QUALQU [SEP]",1,1
595,595,[CLS] APRESENTO PARA VOCES UM TIQUINHO DE COMUNISMO O POVO COMEÇA A REAGIR CONTRA OS GOVERNADORES CHINESES [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,1
598,598,"[CLS] Tem algo errado com esse vírus. Wuhan para Xangai = 629 km Wuhan para Pequim = 1052 km Wuhan para Milão = 8700 km Wuhan para Nova York = 12000 km Wuhan para São Paulo = 17. 964 km Wuhan para Londres = 8880 km Wuhan para Paris = 8900 km Wuhan para Espanha = 9830 km Wuhan para Índia = 3575 km Wuhan para Irã = 6560 kmAlgo está errado...! O vírus chinês se originou da cidade de Wuhan, na China, e agora chegou a todos os cantos do mundo, mas esse [SEP]",1,1
602,602,"[CLS] O Milagre do Coronavírus!!! Hoje, conversando com meu irmão Ozorio, que também é médico percebemos que de repente ninguém mais morre, todos viraram imortais da noite para o dia. A única morte que se admite é por coronavírus. A humanidade virou imortal. Que sonho lindo. A imprensa sensacionalista, venal e desonesta esconde a morte e nos mostra um único monstro : o coronavírus. Este sim mata, o resto não existe. Desapareceram os óbitos por qualquer outra doença. Até dizem que tem [SEP]",1,1
604,604,"[CLS] * DIGAM NÃO AOS PRODUTOS MADE IN CHINA.. O MUNDO ESTÁ FINANCIANDO O MAL, TERRIVELMENTE ESCRAVIZADOR DE PESSOAS QUE NÃO PODEM SE DEFENDER... O POVO CHINÊS E O MUNDO * [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
605,605,"[CLS] CORONAVÍRUS E O ERRO DAS AUTORIDADES BRASILEIRAS. As autoridades estão pedindo só o isolamento total dos brasileiros e estão cometendo o maior crime contra a nação brasileira. O maior remédio para combater o CORONAVÍRUS é o sol. Esse remédio é o quê faz o Brasil ser diferente dos países frios. Como china, Itália e outros. O sol ajuda o corpo obter a vitamina D que fortalece o sistema imunológico do ser humano. Se os brasileiros só se isolarem e não tomarem sol, quando [SEP]",1,1
607,607,"[CLS] * ALERTA AOS BRASILEIROS! * Atentem todos, principalmente os que estão decepcionados com o governo Bolsonaro. Uma colega de turma, oftalmo na Argentina, que pouco se manifestava nas brigas envolvendo a esquerda e a direita, hoje, postou essa mensagem no grupo de que fazemos parte. Por favor, leiam com atenção! É importante pra todos! "" Oi, meus amigos, hoje, acordei com a intenção de contar pra vocês um pouco da situação que nós, argentinos, estamos vivenciando no nosso país, e trago esta mensagem [SEP]",1,1
608,608,"[CLS] A TRAMÓIA * * * * $ $ $ $ $ BAND VENDIDA PARA CHINA, GLOBO VENDIDA PARA CHINA, GOVERNADO FAZEM REUNIÃO COM REPRESENTANTE DA CHINA, STF PROIBE O PRESIDENTE INTERVIR NOS ESTADOS, CONGRESSO AUTORIZA VENDA DE EMPRESAS PARA CHINA $ $ $ [SEP]",1,1
610,610,"[CLS] EUA acabou de descobrir o homem que fabricou e vendeu o virus de Corona à China. Chama - se Dr charles Lieber chefe do departamento de quimica e biologia na Universidade de Havard, EUA. Acabou de ser preso hoje segundo fontes do departamento Americano.. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
611,611,[CLS] Nova revelação da OMS é bombástica : Pacientes assintomáticos não contribuem para a propagação do vírus - https : / / www. jornaldacidadeonline. com. br / noticias / 21021 / nova - revelacao - da - oms - e - bombastica - pacientes - assintomaticos - nao - contribuem - para - a - propagacao - do - virus [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,1
612,612,"[CLS] * FALSIFICAÇÃO DE ÓBITOS POR CORONAVÍRUS SEGUE A TODO VAPOR : No RN família vai tomar providências após atestado de óbito ser falso! * * “ Venho aqui expor minha revolta e indignação. Dia 02. 04. 20 minha cunhada faleceu e a declaração de óbito afirmava Covid 19. Recebemos o resultado hoje e deu negativo pra covid 19. É revoltante isso! E agora como fica toda família diante desse caso? "" * http : / / www. atromb [SEP]",1,1
613,613,"[CLS] Vamos fazer isso vídeo chegar ao Nosso Querido Presidente, vejam a roubalheira em Fortaleza CE, em meio a crise do Corona Vírus estão se aproveitando para fazer 1 Hospital do Zero, no Estádio de Futebol, gastando 80 milhões sem Licitação. Enquanto já existe um Hospital pronto de portas fechadas com 200 leitos. Me ajudem a divulgar por favor. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
615,615,"[CLS] URGENTE ESSES GOVERNADORES E PREFEITOS JÁ SABIAM DO VIRUS CORONA IA MATAR MILHARES DESDE DEZEMBRO PASSADO E QUERIAM 30 BILHÕES PRA NOS CONDENAR A MORTE, SR PRESIDENTE SALVE O BRASIL E SEU POVO, A CHINA COMPROU QUASE TUDO NO BRASIL, NAO A [SEP]",1,1
617,617,"[CLS] Grau de manipulação Hard! O cara toma a medicação, fica curado, mas como trabalha pra o Dória se nega a responder se tomou Hidroxicloroquina. Vergonha alheia e olha que é um médico respeitado heim?! O que política não fizer nada mais faz. Tudo pelo poder!! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
622,622,"[CLS] Quando o filho de Bolsonaro culpou a China por causa do coronavírus, houve repercussão no mundo todo. Agora o prefeito de Lisboa, em Portugal, fala a mesma coisa e explica com detalhe como a China espalhou o vírus para o mundo. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
624,624,"[CLS] https : / / thiagorachid. com. br / doria - numeros - covid19 / Baixaria, fraude e politicagem rasteira. Doria cria mecanismo para inflar números de óbitos por COVID - 19 no Estado de S. Paulo. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
625,625,"[CLS] Senhores políticos : Comunicamos que por razão de força maior, a partir de amanhã mesmo, nós, cidadãos brasileiros, não poderemos continuar pagando seus salários. Tal motivo se deve ao fato que seus serviços não foram enquadrados dentre aqueles considerados essenciais neste momento ( nenhum dos senhores foi visto trabalhando nos hospitais, nem dirigindo caminhões, ônibus ou ambulâncias, nem repondo produtos nos supermercados ). Recomendamos que os senhores fiquem em quarentena até que a crise do Corona vírus passe, devido a má condução política desse momento de crise. Uma vez terminado o período de quarentena [SEP]",1,1
626,626,"[CLS] * SENSACIONAL! * Após Live com médicos que estudam a eficácia da hidroxicloroquina no tratamento de pessoas infectadas pelo covid - 19, Alexandre Garcia fica vislumbrado com o progresso nos testes e cogita ser o Brasil o país que será pioneiro no tratamento do coronavírus. https : / / m. facebook. com / story. php? story _ fbid = 2902774563146364 & id = 198620036895177 ` ` ` REMANDO CONTRA A MA [SEP]",1,1
628,628,"[CLS] Não aprofundado no assunto,. as ao que parece, ele tem muita razão nisso e algo tem que ser feito para impedir que sejamos entregues de bandeja a China. O país que espalhou a peste corona pelo mundo. https : / / youtu. be / BQT - dd0G0w8 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
633,633,"[CLS] * ATENÇÃO BRASIL!! * * ACORDE E SAIA DA FARSA DO CORONA CHINÊS... * ESTÃO DESTRUINDO O BRASIL, * ENQTO NOS MANTÉM, MENTIROSAMENTE, ENCARCERADOS COM GOLPE CHINES safado e ardiloso. * * REAGE NAÇÃO! * * O MUNDO INTEIRO SE ESPELHANDO EM NOSSA [SEP]",1,1
634,634,[CLS] E agora Firmino??? O caixão não usou!!! As covas foram cavadas!!! O dinheiro evaporou!!! As 18. 000 pessoas não morreram!!! A quarentena não serviu!!! A cidade faliu!!! E agora Firmino??? O comerciante foi preso!!! O bandido foi solto!! A cloroquina funciona!!! E agora Firmino??? Testar não adianta!!! Assintomáticos não transmitem!!! E agora Firmino??? Abrir o comércio??? [SEP],1,1
636,636,"[CLS] Liberação da Cloroquina / hidroxicloroquina pela Anvisa, já com posologia para tratamento da Covid - 19!! em primeira mão.. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
638,638,"[CLS] Primeiro caso da mistura do Covid 19 + Zica + H1N1 + Gripe Suína. Agora, complicou! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
641,641,[CLS] Só pra acalmar um pouco : * Mortes em todo o mundo entre 01 / 01 e 25 / 03. * * 21. 297 - Coronavírus * * 113. 034 - Gripe Sazonal * 228. 095 - Malária 249. 904 - Suicídios 313. 903 - Tráfego390. 908 - HIV / AIDS 581. 599 - Álcool 1. 162. 481 - Fumo 1. 909. 804 - Câncer 2. 382. 324 - Fome Fonte : https [SEP],1,1
642,642,"[CLS] O mundo dando voltas, o poder esta em nossas mãos, digam não aos produtos chineses. Vamos valorizar os nossos produtoshttps : / / www. moneytimes. com. br / fabricas - chinesas - abaladas - ficam - abaladas - com - cancelamentos - dos - eua - e - europa /? fbclid = IwAR2BPNBbyPWZDVgV3 - fL5zyR - BjPKuKi3tDWOWUMuJ9gre1efEamZ [SEP]",1,1
643,643,"[CLS] PRA FAZER PENSAR. ABRA OS OLHOS BRASILEIROS. de José Urias Chiarato * ALERTA AOS BRASILEIROS! * Atentem todos, principalmente os que estão decepcionados com o governo Bolsonaro. Uma colega de turma, oftalmo na Argentina, que pouco se manifestava nas brigas envolvendo a esquerda e a direita, hoje, postou essa mensagem no grupo de que fazemos parte. Por favor, leiam com atenção! É importante pra todos! "" Oi, meus amigos, hoje, acordei [SEP]",1,1
644,644,"[CLS] RECEBI DE UM MORADOR LOCAL QUE TEM A CONSCIÊNCIA E SABE DO QUE ESTÁ FALANDO... A BAHIA É VERMELHADa Bahia emana, silenciosamente, todo o mal silencioso e cínico da aliança com o PCC Chinês.. Aqui se implantou o monitoramento facial faz quase 3 anos. Na Bahia foi aprovada a Lei da Fake News, sexta passada, na Assembléia Legislativa do Estado. Na Bahia existe um grupo político empresarial que abastece [SEP]",1,1
646,646,"[CLS] https : / / www. instagram. com / p / CBOCjWxnDRF /? igshid = er63o6nlody2ARRASTA PARA O LADO, FALADOR! Pois é, te fizeram de trouxa. De otário. Como um patinho doutrinado, você caiu. Mas isso é bom, sabia? Serve para você refletir e ver como tudo se encaixa e como você consegue ser manipulado por boas palavras. Pela tal da "" prudência e sofisticação "". Pegaram a bexi [SEP]",1,1
647,647,"[CLS] O comunismo já chegou no Brasil e o povo ainda de cara pra cima, achando que é Corona [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
649,649,"[CLS] Doria proíbe seu médico infetologista de dizer que tomou cloroquina no tratamento do corona, olha a cara dele na pergunta, isso é um crime o que esse governador esta fazendo. Matando o povo só para não aceitar que o remédio defendido pelo presidente funciona ou no mínimo ajuda muito a melhora! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
650,650,"[CLS] Chineses dentro do Brasil, em Brasília impedindo brasileiros do direito de ir e vir... absurdos [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
652,652,"[CLS] Senhores políticos : Comunicamos que por razão de força maior, a partir de amanhã mesmo, nós, cidadãos brasileiros, não poderemos continuar pagando seus salários. Tal motivo se deve ao fato que seus serviços não foram enquadrados dentre aqueles considerados essenciais neste momento ( nenhum dos senhores foi visto trabalhando nos hospitais, nem dirigindo caminhões, ônibus ou ambulâncias, nem repondo produtos nos supermercados ). Recomendamos que os senhores fiquem em quarentena até que a crise do Corona vírus passe, devido a má condução política desse momento de crise. Uma vez terminado o período de quarentena [SEP]",1,1
655,655,"[CLS] O Governo Federal usou de boa estratégia. Mandou o dinheiro que os Governadores e prefeitos pediram alegando necessidade para combate à Pandemia COVID, e agora MPF e Polícia Federal vão atras da prestação de contas. Os corruptos que se aproveitaram do momento delicado do país para roubar estão com o C * na mão. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
