,Unnamed: 0,News,Original Label,Prediction
620,620,[CLS] https : / / m. facebook. com / groups / 2272503413043885? view = permalink & id = 2279018039059089? sfnsn = wiwspwa & d = w & vh = i & extid = tovhhB2yqFM6TgJu & d = w & vh = iOS LÍDERES RELIGIOSOS DO BRASIL SÃO ACORVARDADOS OU ESTÃO JUNTO [SEP],1,0
623,623,"[CLS] Em meio à grave crise do CORONAVÍRUS, o Congresso Nacional se recusou a abrir mão do dinheiro destinado ao fundo eleitoral para auxílio ao combate da pandemia. Como sempre esses sangue - sugas demonstram se importar apenas com os próprios interesses. Vamos assinar a petição pelo fechamento do Congresso Nacional! https : / / peticaopublica. org / fechamento - congresso - nacional / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
630,630,"[CLS] Boa tarde amigos ( as ) Eu não quero fazer qualquer juízo de valor. Depois de ficar recebendo inúmeras msgs, resolvi ver de perto : Como o HRAN é o Hospital Referência para os atendimentos “ somente dos casos graves de Covid - 19 ”, fiquei feliz, pois pude constatar que não são tantos casos graves assim, “ se formos considerar a movimentação ”!!! Olhem aí [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
640,640,"[CLS] * O Mundo de LUTO * De repente a roupa de marca, o perfume importado e as jóia não servem mais para nada, porque não tem onde exibi - las. De repente todo o dinheiro guardado não tem onde ser usado, porque não se pode viajar ou fazer compras nos shoppings. De repente um carro só é o suficiente, porque não se pode ir para lugar algumDe repente a casa de praia terá que ficar vazia, porque não se pode chamar os amigos para um fim de semana juntos. De repente aquele churrasco com a família teve que ser cancelado e a carne congel [SEP]",1,0
651,651,"[CLS] “ Senador australiano pede para ditadura chinesa prestar contas sobre pandemia05 / 04 / 2020O senador liberal da Tasmânia, na Austrália, Eric Abetz, disse que “ é necessário ajustar contas com a ditadura comunista chinesa e que seus líderes prestem contas sobre a pandemia ” por sua culpa em espalhar o vírus do PCC, comumente conhecido como o novo coronavírus. “ A honestidade do povo chinês não é o problema. No entanto, a honestidade da ditadura comunista, sob a qual o povo chinês sofre, deve ser questionada ”, disse Abetz [SEP]",1,0
686,686,[CLS] FALSIFICAÇÃO DE ÓBITOS POR CORONAVÍRUS SEGUE A TODO VAPOR : No RN família vai tomar providências após atestado de óbito ser falso! http : / / www. atrombetanews. com. br / 2020 / 04 / 06 / falsificacao - de - obitos - por - coronavirus - segue - a - todo - vapor - no - rn - familia - vai - tomar - providencias - apos - atestado - de - obito [SEP],1,0
705,705,[CLS] Proteína SHC014 somada a base do SARS criou versão híbrida de Coronavírus em laboratório da China capaz de infectar células humanas https : / / www. agoraparana. com. br / noticia / proteina - shc014 - somada - a - base - do - sars - criou - versao - hibrida - de - coronavirus - em - laboratorio - da - china - capaz - de - infectar - celulas - humanas #. XoDsVPpsCcV. whatsa [SEP],1,0
783,783,"[CLS] No começo da semana, alguns amigos preocupados, me mandaram mensagens dizendo estar desmotivados, caídos, pois agora a oposição tinha ido para a linha de frente, e que a perseguição a Bolsonaro tinha se intensificado. Era um golpe eminente. Não se pode mentir que realmente houve, e ainda se mantém, a tentativa de remover Bolsonaro por um impeachment. Porém, tudo que eu digo é calma, não se desesperem pois o pior está passando, e pouca gente está percebendo. Para começar, mortes pelo Corona começaram a cair, e muitos lugares já começam a [SEP]",1,0
805,805,"[CLS] Gente fiquem espertos pois todos os municipios podem colocar qualquer causa de morte sendo corona virus para que os números pareçam ser altos, desse modo não haverá eleições municipais nesse ano, assim eles poderam ficar nos cargos de prefeitos e vereadores até 2022! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
848,848,"[CLS] Quem puder, compartilhe, tanto com relação à # GloboLixo como à # BandDaChina ( # bandida ). É guerra mesmo, e se não fizermos a nossa parte, quem vai fazer? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
851,851,"[CLS] Roges Oliveira10 hBOMBA : Contrato BILIONÁRIO de Ministério com a MÍDIA foi a causa de deterioração de relação com JB! FORA MANDETTA! Equipes do Governo Federal descobriram uma renovação contrato no valor de R $ 1 bilhão com empresas de mídia, o que deteriorou a relação do Presidente Jair Messias Bolsonaro e o Ministro Henrique Mandetta. Segundo o jornalista Oswaldo Eustáquio do “ Agora Paraná ”, o contrato de 1 bi que alimenta a mídia contra Bolsonaro foi fechado na surdina, sem o aval [SEP]",1,0
852,852,"[CLS] Bom dia amigos. Moro no bairro dos Expedicionários. Hoje dia 07 / 04 / 2020 um dia após nosso prefeito Luciano Cartaxo declarar estado de calamidade pública no município de João Pessoa. Me deparei com a seguinte cena por volta de 9 : 20h. Um caminhão da operação tapa buraco na rua Capitão José Freire esquina com Av Expedicionários ( diga - se de passagem que acabou de ser asfaltada ponto, para prefeitura neste quesito ) então deixo algumas perguntas no ar... 1 - operação tapa buraco é serviço essencial? Desde que não haja vazamentos ou o [SEP]",1,0
854,854,[CLS] https : / / www. portalmarcossantos. com. br / 2020 / 03 / 28 / morte - de - parintinense - atribuida - ao - covid - 19 - foi - de - cancer - noticiario - fala - em - coronavirus - e - familia - se - revolta / imprensa mentindo pra vc! a verdade sempre vem a tona [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
862,862,"[CLS] Amados irmãos a paz do ETERNO repouse sobre vossos corações! Nossa irmã do círculo de oração está orientando a todas demais dirigentes, O que vou pedir é muito sério, satanás não está brincando de ser satanás. Por amor de JESUS CRISTO ouçam amanhã é dia D ou lutamos agora ou o Brasil será destruído. Tem evangélicos querendo a queda do presidente do Brasil porém não percebe que foi feito o mesmo na Venezuela leia história. Pelo amor de Deus o mau que vem é 10. 000 vezes pior que o coronavirus. Ou [SEP]",1,0
869,869,"[CLS] A Regina Vilella mostra ação dos irmãos gomes em Sobral no Ceará. Nazistas aterrorizando à população, bem como análises do pronunciamento do presidente sobre a crise do corona vírus. Divulgue. https : / / youtu. be / Yen8Zfmjm5A [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
870,870,"[CLS] Agora a coisa complicou mesmo. O governador de Alagoas, Renan Calheiros Filho, informou que o coronavírus já atingiu outros planetas. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
887,887,"[CLS] Alguém vai procura um oftalmologista para consultar sobre a hérnia de disco? Alguém vai em um ginecologista fazer exame de próstata? Por que, então, no meio de uma pandemia, estamos contrariando os virologistas e ouvindo o que diz um ortopedista? Eu não entendo absolutamente nada de medicina. Por isso, pra formar a minha opinião, pesquiso dados e fatos e vou buscar a opinião dos especialistas. No caso do COVID - 19, tudo é muito claro. A Hidroxicloroquina ministrada em conjunto com Azitro [SEP]",1,0
973,973,"[CLS] ( 29 / 05 / 2020 ) * IVERMECTINA 6mg - a nova sensação contra o CoronaVírus, sem nenhuma contra indicação... assista o vídeo por completo! * https : / / www. instagram. com / tv / CAyt05egHHJ /? igshid = z642thkdtkp1 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
1106,1106,[CLS] https : / / brasilsoberanoelivre. blogspot. com / 2020 / 03 / china - media - group - assina - memorando - de. html [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1113,1113,[CLS] Depois morre de insuficiência respiratória e vão dizer que foi o COVID - 19. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1114,1114,"[CLS] O governador Renato casagrande ( delatado na operação lava - jato com o codinome "" centroavante "" ), esteve na China e fez um pacto com o partido Comunista. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
1127,1127,[CLS] http : / / www. bombeirosdf. com. br / 2020 / 04 / analista - china - e - russia - podem - estar - se. html? m = 1 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1138,1138,[CLS] Estudiosos estrangeiros também são contra o'lockdown horizontal'no combate ao Corona Vírus https : / / link. conexaopolitica. com. br / 27SeytzJMyLar6Cw6 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1156,1156,[CLS] https : / / www. frontliner. com. br / a - maioria - das - pessoas - e - imune - ao - virus - da - covid - diz - karl - friston / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1158,1158,"[CLS] Estatísticas falsas conforme depoimentos colhidos dos familiares das vítimas. Não se morre mais por nenhuma outra causa, só por Corona vírus. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
1166,1166,[CLS] Organização Mundial de Saúde : O aborto é “ essencial ” durante a pandemia de coronavírus chinês. https : / / conexaopolitica. com. br / ultimas / organizacao - mundial - de - saude - o - aborto - e - essencial - durante - a - pandemia - de - coronavirus - chines / amp / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1179,1179,[CLS] ORGANIZAÇÃO MUNDIAL DE SAÚDE : O ABORTO É ESSENCIAL DURANTE A PANDEMIA DO CORONAVÍRUS CHINÊS | https : / / www. dfmobilidade. com. br / 2020 / 04 / organizacao - mundial - de - saude - o - aborto - e. html [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1180,1180,"[CLS] Carlos Matos Deputado Estadual Ceará, fala de sua recuperação do coronavírus, O Governador Camilo Santana tá louco com a divulgação desse depoimento do Deputado 07 - 04 - 2020. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
1185,1185,"[CLS] * BOICOTE À VACINA CHINESA * - Moradores do estado de São Paulo se uniram nas redes para dar início a um boicote às vacinas criadas pela China para combater a Covid - 19. Nesta semana, o governador João Doria anunciou que fez uma parceria com um laboratório chinês para produzir doses do antídoto e testá - lo em 9 mil voluntários no estado. * Pleno. News https : / / pleno. news / brasil / paulistas - se - recusam - a - tomar - vacina - da - china - contra [SEP]",1,0
1186,1186,"[CLS] Mais alguém está sentindo, assim como eu, um orgulho imenso desse cara, Ministro Mandetta? Aquela sensação de ter alguém próximo, de confiança na frente de um problema sério. Das palavras que acalmam o turbilhão de medo e dúvidas sobre o COVID19, pela sua empatia, ética profissional, simplicidade e paciência. Se deixar de ver qualquer "" noticiário tóxico "" e se concentrar em suas coletivas diárias você vai entender meu ponto de vista. Parabéns pela atuação senhor # ministroMandetta!!! # SUS [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,0
1188,1188,"[CLS] * Muito bom esta matéria comparativa. * _ No Brasil estamos no verão. A tão falada curva, que representa o número de infectados pelo coronavírus, tende a subir agora e a descer em poucos dias. _ _ Contudo, se seguirmos com o isolamento da população, ela voltará a subir em meados de setembro, outubro e novembro época em que estaremos no inverno. E isto é preocupante. Pois sabemos que o vírus se propaga com maior facilidade em climas frios. E é justamente nesta época, que teremos as condições ideais para a proliferação do vírus. _ _ * [SEP]",1,0
1198,1198,[CLS] * Coronavirus e o APOCALIPSE * * * Quais são as trombetas descritas há 2000 anos? * _ A interpretação da Bíblia _ Video para Fortes que mostra a articulação mundial para a Guerra : quais os paises que irão se aliar! A relação dos fenômenos de 2019 O Alerta dos Anjos a João e a Humanidade. * Sua visão vai se abrir depois desta Revelação! * https : / / youtu. be / h73VlTsvoIs [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1209,1209,"[CLS] XI JINPING, O DOCUMENTO NÚMERO 9 E O DOMÍNIO MUNDIAL | Invista um pouco do seu tempo para assistir a este importantíssimo documentário. Excelente para entender o actual quadro político mundial. Um documentário chocante que mostra claramente quem é Xi Jinping e quais são os seus planos para o domínio mundial. Atentem para o que diz o líder comunista à partir do minuto 01 : 29. Sem nenhum pudor, ele afirma que o seu objectivo é "" uma reforma do sistema económico mundial "", reforma esta que deverá ser encabeçada [SEP]",1,0
1210,1210,[CLS] * O “ plano macabro ” e o encontro do embaixador chinês com os governadores que querem derrubar Bolsonaro * - https : / / www. jornaldacidadeonline. com. br / noticias / 19535 / o - plano - macabro - e - o - encontro - do - embaixador - chines - com - os - governadores - que - querem - derrubar - bolsonaro [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1220,1220,"[CLS] Dr. Fernando Cavalcanti, médico, com seus 82 anos de experiência, estudando, tentando entender e ajudar a achar uma solução pra essa tragédia que infectou o mundo!! CORONAVÍRUS - Achatamento da curva de Gauss em tempo Record. Sr. Presidente da RepúblicaSrs. Governadores Srs. PrefeitosSr. Ministro da Saúde, Srs. Secretários Estaduais da Saúde Srs. Secretários Municipais da SaúdePrezados SenhoresTenho 82 anos de idade e 55 de graduação em Medicina e duas pós - graduações. Moro em São Paulo, mas [SEP]",1,0
1226,1226,"[CLS] Quem me conhece sabe que não gosto de me expor ou comprar uma briga facilmente, mas hoje decidi quebrar meu silêncio, fazer um testemunho aos meus amigos e arcar com as consequências dessa exposição. Como muitos de vocês sabem, estou vivendo uma experiência única na minha vida pessoal e profissional. Assumi há quase 1 ano um cargo de confiança no Ministério da Economia ( sem qualquer indicação ou conhecimento político ). Foi uma escolha técnica, mediante processo seletivo com apresentação de currículo e entrevista presencial com o futuro chefe. Estava em excelente fase da minha carreira profissional, na iniciativa privada, o que fez com que essa decisão tenha sido [SEP]",1,0
1245,1245,[CLS] Doria firma acordo para produção de vacina contra covid - 19 com laboratório chinês envolvido em escândalo de corrupção https : / / link. conexaopolitica. com. br / sTCtr66AWEpZsbuE6 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1247,1247,[CLS] Respondeu o que eu havia perguntado... tomou a cloroquina e se salvou [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,0
1273,1273,"[CLS] "" A China está disposta em um mundo onde a prevalência de valores liberais é uma regra – isso não é um fato fortuito. Mas, ao contrário de outras formações sociais onde a pandemia mostrou o pior lado de seus Estados, governos e habitantes, na China essa pandemia colocou na ordem do dia a solidariedade humana ( herança das sociabilidades camponesas e do antigo “ modo de produção asiático ” ), a lealdade ao país e ao Partido Comunista e – principalmente – uma conscientização do papel da China na construção de uma nova sociabilidade em nível mundial. A China está ajudando mais de [SEP]",1,0
